,CodArticu,PrecioCosto,ArticuloPatron,PrecioUnitario
463,116441,8460.414,TIJERA.CORTATUBO.ACQ,8460.414
464,116442,28662.627,TIJERA.CORTATUBO.ACQ,28662.627
465,116452,2944.4757,BOQUILLA.TERMOF.ACQU,2944.4757
466,116453,3738.6302,BOQUILLA.TERMOF.ACQU,3738.6302
467,116454,5172.1112,BOQUILLA.TERMOF.ACQU,5172.1112
468,116455,7225.4218,BOQUILLA.TERMOF.ACQU,7225.4218
469,116456,10993.6777,BOQUILLA.TERMOF.ACQU,10993.6777
470,116457,15538.9137,BOQUILLA.TERMOF.ACQU,15538.9137
471,116458,26433.9939,BOQUILLA.TERMOF.ACQU,26433.9939
472,116460,59373.4362,BOQUILLA.TERMOF.ACQU,59373.4362
473,117001,172.3486,TUBOTHERM.TUBO      ,172.3486
474,117010,2513.8407,TUBOTHERM.UNION     ,2513.8407
475,117022,32550.0911,TUBOTHERM.KIT.COLEC ,32550.0911
476,117023,37265.776,TUBOTHERM.KIT.COLEC ,37265.776
477,117024,43615.5601,TUBOTHERM.KIT.COLEC ,43615.5601
478,117026,61151.4511,TUBOTHERM.KIT.COLEC ,61151.4511
479,117030,11503.6318,TUBOTHERM.TERMOSTATO,11503.6318
480,117040,6421.2415,TUBOTHERM.MANTA     ,6421.2415
481,117050,875.178,TUBOTHERM.PRECINTO  ,875.178
482,11715,355.0388,REJILLA             ,355.0388
483,11810,139.29,REJA.PVC            ,139.29
484,11815,226.34,REJA.PVC            ,226.34
485,119050,14583.0021,SILLA.PLASTICA      ,14583.0021
486,119051,14583.0021,SILLA.PLASTICA      ,14583.0021
487,119052,14583.0021,SILLA.PLASTICA      ,14583.0021
488,119053,14583.0021,SILLA.PLASTICA      ,14583.0021
489,119054,14583.0021,SILLA.PLASTICA      ,14583.0021
490,119055,14583.0021,SILLA.PLASTICA      ,14583.0021
491,119056,20177.1049,SILLA.PLASTICA      ,20177.1049
492,11910,11818.8841,SILLA.PLASTICA      ,11818.8841
493,11915,5417.5611,SILLA.PLASTICA      ,5417.5611
494,11920,4241.323,SILLA.PLASTICA      ,4241.323
495,11926,5144.6753,SILLA.PLASTICA      ,5144.6753
496,11930,10988.7805,MESA.PLASTICA       ,10988.7805
497,11931,16317.8404,MESA.PLASTICA       ,16317.8404
498,11932,11534.6442,MESA.PLASTICA       ,11534.6442
499,11933,3388.8614,MESA.PLASTICA       ,3388.8614
500,11935,1893.9249,BANQUETA.PLASTICA   ,1893.9249
501,11940,2976.0935,BANQUETA.PLEGABLE.PL,2976.0935
502,12001,153.6,ABRE.BALDES         ,153.6
503,120133,981.4116,PINTURA.ASFALTICAQMX,981.4116
504,120134,3593.7467,PINTURA.ASFALTICAQMX,3593.7467
505,120137,15487.8728,PINTURA.ASFALTICAQMX,15487.8728
506,120139,150953.0932,PINTURA.ASFALTICAQMX,150953.0932
507,120144,2465.1557,LATEX.INT.EXT.QUIMEX,2465.1557
508,120146,5683.3258,LATEX.INT.EXT.QUIMEX,5683.3258
509,120147,9869.5946,LATEX.INT.EXT.QUIMEX,9869.5946
510,120314,3159.9212,LATEX.INTERIOR.QUIME,3159.9212
511,120316,7525.4527,LATEX.INTERIOR.QUIME,7525.4527
512,120317,14082.8065,LATEX.INTERIOR.QUIME,14082.8065
513,120324,3522.935,LATEX.EXT.QUIMEX    ,3522.935
514,120326,8570.1875,LATEX.EXT.QUIMEX    ,8570.1875
515,120327,15930.1173,LATEX.EXT.QUIMEX    ,15930.1173
516,120432,560.2748,ENDUIDO.QUIMEX      ,560.2748
517,120434,2003.4895,ENDUIDO.QUIMEX      ,2003.4895
518,120443,815.7738,ENDUIDO.QUIMEX      ,815.7738
519,120444,2353.1905,ENDUIDO.QUIMEX      ,2353.1905
520,120446,5669.9747,ENDUIDO.QUIMEX      ,5669.9747
521,120447,10412.391,ENDUIDO.QUIMEX      ,10412.391
522,120463,1102.6552,LATEX.INTERIOR.QUIME,1102.6552
523,120464,3518.616,LATEX.INTERIOR.QUIME,3518.616
524,120467,16450.0543,LATEX.INTERIOR.QUIME,16450.0543
525,120473,899.838,FIJADOR.QUIMEX      ,899.838
526,120477,13649.2219,FIJADOR.QUIMEX      ,13649.2219
527,120483,944.7084,IMPRIMACION.QUIMEX  ,944.7084
528,120484,3598.7226,IMPRIMACION.QUIMEX  ,3598.7226
529,120853,1281.8904,LATEX.INT.EXT.QUIMEX,1281.8904
530,120854,4190.7959,LATEX.INT.EXT.QUIMEX,4190.7959
531,120856,9981.6693,LATEX.INT.EXT.QUIMEX,9981.6693
532,120857,19389.6689,LATEX.INT.EXT.QUIMEX,19389.6689
533,121003,1605.672,LATEX.EXT.QUIMEX    ,1605.672
534,121004,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
535,121006,13990.8762,LATEX.EXT.QUIMEX    ,13990.8762
536,121007,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
537,121103,1605.672,LATEX.EXT.QUIMEX    ,1605.672
538,121104,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
539,121127,33417.3796,LATEX.EXT.QUIMEX    ,33417.3796
540,121133,1605.672,LATEX.EXT.QUIMEX    ,1605.672
541,121134,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
542,121333,1605.672,LATEX.EXT.QUIMEX    ,1605.672
543,121334,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
544,12151,1273.5387,MANGUERA.RIEGO.KAWA ,1273.5387
545,12152,1468.5427,MANGUERA.RIEGO.FAMAP,1468.5427
546,12153,2718.15,MANGUERA.RIEGO.SOLYO,2718.15
547,12154,3355.65,MANGUERA.RIEGO.SOLYO,3355.65
548,121544,3572.0861,MEMBRANA.LIQUIDA.QUI,3572.0861
549,121547,15840.2342,MEMBRANA.LIQUIDA.QUI,15840.2342
550,12155,524.684,MANGUERA.RIEGO.TECNO,524.684
551,12156,653.96,MANGUERA.RIEGO.TECNO,653.96
552,12157,2776.284,MANGUERA.RIEGO.KAWA ,2776.284
553,12159,4310.1,MANGUERA.RIEGO.SOLYO,4310.1
554,122247,18600.9093,TEXTURADO.PLASTICO.Q,18600.9093
555,12251,2122.5645,MANGUERA.RIEGO.KAWA ,2122.5645
556,12252,2309.1259,MANGUERA.RIEGO.FAMAP,2309.1259
557,12253,4530.25,MANGUERA.RIEGO.SOLYO,4530.25
558,12254,5592.75,MANGUERA.RIEGO.SOLYO,5592.75
559,12255,877.8,MANGUERA.RIEGO.TECNO,877.8
560,12256,1090.068,MANGUERA.RIEGO.TECNO,1090.068
561,12257,4627.1547,MANGUERA.RIEGO.KAWA ,4627.1547
562,12258,1370.964,MANGUERA.RIEGO.TECNO,1370.964
563,12259,7183.5,MANGUERA.RIEGO.SOLYO,7183.5
564,122785,3706.73,TEXTURADO.PLASTICO.Q,3706.73
565,122787,16212.0064,TEXTURADO.PLASTICO.Q,16212.0064
566,122807,16212.0064,TEXTURADO.PLASTICO.Q,16212.0064
567,122847,17037.2502,TEXTURADO.PLASTICO.Q,17037.2502
568,122865,2355.36,TEXTURADO.PLASTICO.Q,2355.36
569,122868,17037.2502,TEXTURADO.PLASTICO.Q,17037.2502
570,122895,2355.36,TEXTURADO.PLASTICO.Q,2355.36
571,122897,17037.2502,TEXTURADO.PLASTICO.Q,17037.2502
572,12300,105980.16,MANGUERA.RIEGO      ,105980.16
573,123000,7562.3912,TALADRO.MANO        ,7562.3912
574,123002,10551.2568,TALADRO.MANO        ,10551.2568
575,123004,1319.4104,REPUESTO.TALADROMANO,1319.4104
576,123005,1521.352,REPUESTO.TALADROMANO,1521.352
577,123008,9144.1168,ESTIRADORA.ALAMBRE  ,9144.1168
578,123009,2848.9832,REPUESTO.ESTIRADOR  ,2848.9832
579,123010,3798.6144,REPUESTO.ESTIRADOR  ,3798.6144
580,123011,4748.1784,REPUESTO.ESTIRADOR  ,4748.1784
581,123013,1605.672,LATEX.EXT.QUIMEX    ,1605.672
582,123014,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
583,123017,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
584,123023,1605.672,LATEX.EXT.QUIMEX    ,1605.672
585,123024,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
586,123063,1605.672,LATEX.EXT.QUIMEX    ,1605.672
587,123064,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
588,123067,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
589,123083,1605.672,LATEX.EXT.QUIMEX    ,1605.672
590,123084,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
591,123103,1605.672,LATEX.EXT.QUIMEX    ,1605.672
592,123104,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
593,123153,1605.672,LATEX.EXT.QUIMEX    ,1605.672
594,123154,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
595,123163,1605.672,LATEX.EXT.QUIMEX    ,1605.672
596,123164,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
597,123173,1605.672,LATEX.EXT.QUIMEX    ,1605.672
598,123174,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
599,123413,1605.672,LATEX.EXT.QUIMEX    ,1605.672
600,123414,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
601,123493,1605.672,LATEX.EXT.QUIMEX    ,1605.672
602,123494,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
603,123503,1604.6484,PINTURA.PISO.QUIMEX ,1604.6484
604,123504,5423.579,PINTURA.PISO.QUIMEX ,5423.579
605,12380,373.87,DISCO.FLAP.IMPORTADO,373.87
606,123933,1604.6484,PINTURA.PISO.QUIMEX ,1604.6484
607,123934,5423.579,PINTURA.PISO.QUIMEX ,5423.579
608,123953,1604.6484,PINTURA.PISO.QUIMEX ,1604.6484
609,123954,5423.579,PINTURA.PISO.QUIMEX ,5423.579
610,123957,25782.2225,PINTURA.PISO.QUIMEX ,25782.2225
611,123963,1604.6484,PINTURA.PISO.QUIMEX ,1604.6484
612,123964,5423.579,PINTURA.PISO.QUIMEX ,5423.579
613,123967,25782.2225,PINTURA.PISO.QUIMEX ,25782.2225
614,123983,1604.6484,PINTURA.PISO.QUIMEX ,1604.6484
615,123984,5423.579,PINTURA.PISO.QUIMEX ,5423.579
616,123993,1604.6484,PINTURA.PISO.QUIMEX ,1604.6484
617,123994,5423.579,PINTURA.PISO.QUIMEX ,5423.579
618,12400,373.87,DISCO.FLAP.IMPORTADO,373.87
619,124003,1645.0191,PINTURA.PILETA.QUIME,1645.0191
620,124004,6051.0965,PINTURA.PILETA.QUIME,6051.0965
621,124007,28408.8557,PINTURA.PILETA.QUIME,28408.8557
622,124013,1912.3145,PINTURA.PILETA.QUIME,1912.3145
623,124014,6995.8103,PINTURA.PILETA.QUIME,6995.8103
624,124017,32913.3337,PINTURA.PILETA.QUIME,32913.3337
625,124033,1640.514,PINTURA.PILETA.QUIME,1640.514
626,124034,6051.0965,PINTURA.PILETA.QUIME,6051.0965
627,124037,28408.8557,PINTURA.PILETA.QUIME,28408.8557
628,12410,373.87,DISCO.FLAP.IMPORTADO,373.87
629,12415,373.87,DISCO.FLAP.IMPORTADO,373.87
630,12420,373.87,DISCO.FLAP.IMPORTADO,373.87
631,12440,451.99,DISCO.FLAP.IMPORTADO,451.99
632,12450,451.99,DISCO.FLAP.IMPORTADO,451.99
633,124513,1605.672,LATEX.EXT.QUIMEX    ,1605.672
634,124514,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
635,124516,13990.8762,LATEX.EXT.QUIMEX    ,13990.8762
636,124517,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
637,124523,1605.672,LATEX.EXT.QUIMEX    ,1605.672
638,124524,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
639,124533,1605.672,LATEX.EXT.QUIMEX    ,1605.672
640,124534,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
641,124537,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
642,124543,1605.672,LATEX.EXT.QUIMEX    ,1605.672
643,124544,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
644,124546,13990.8762,LATEX.EXT.QUIMEX    ,13990.8762
645,124547,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
646,124553,1605.672,LATEX.EXT.QUIMEX    ,1605.672
647,124554,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
648,124557,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
649,124563,1605.672,LATEX.EXT.QUIMEX    ,1605.672
650,124564,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
651,124567,27254.0224,LATEX.EXT.QUIMEX    ,27254.0224
652,124573,1605.672,LATEX.EXT.QUIMEX    ,1605.672
653,124574,6047.0457,LATEX.EXT.QUIMEX    ,6047.0457
654,12460,451.99,DISCO.FLAP.IMPORTADO,451.99
655,12470,451.99,DISCO.FLAP.IMPORTADO,451.99
656,12490,339.6472,DISCOS.FLAP         ,339.6472
657,12491,213.2141,DISCOS.FLAP         ,213.2141
658,12492,213.2141,DISCOS.FLAP         ,213.2141
659,12493,339.6472,DISCOS.FLAP         ,339.6472
660,12494,339.6472,DISCOS.FLAP         ,339.6472
661,12495,339.6472,DISCOS.FLAP         ,339.6472
662,12496,213.2141,DISCOS.FLAP         ,213.2141
663,125001,840.4068,ESM.SINT.QUIMEX     ,840.4068
664,125002,1460.1129,ESM.SINT.QUIMEX     ,1460.1129
665,125003,2488.3107,ESM.SINT.QUIMEX     ,2488.3107
666,125004,9220.8107,ESM.SINT.QUIMEX     ,9220.8107
667,125007,38230.7609,ESM.SINT.QUIMEX     ,38230.7609
668,12502,4618.1879,MANGUERA.RIEGO.FAMAP,4618.1879
669,12503,9060.5,MANGUERA.RIEGO.SOLYO,9060.5
670,12506,2180.136,MANGUERA.RIEGO.TECNO,2180.136
671,125061,726.0878,ESM.SINT.QUIMEX     ,726.0878
672,125062,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
673,125063,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
674,12508,2742.328,MANGUERA.RIEGO.TECNO,2742.328
675,12509,14367.0,MANGUERA.RIEGO.SOLYO,14367.0
676,125151,903.4563,ESM.SINT.QUIMEX     ,903.4563
677,125152,1572.7076,ESM.SINT.QUIMEX     ,1572.7076
678,125153,2801.2374,ESM.SINT.QUIMEX     ,2801.2374
679,125161,903.4563,ESM.SINT.QUIMEX     ,903.4563
680,125162,951.85,ESM.SINT.QUIMEX     ,951.85
681,125163,2801.2374,ESM.SINT.QUIMEX     ,2801.2374
682,125171,547.09,ESM.SINT.QUIMEX     ,547.09
683,125172,951.85,ESM.SINT.QUIMEX     ,951.85
684,125173,2801.2374,ESM.SINT.QUIMEX     ,2801.2374
685,125174,6337.69,ESM.SINT.QUIMEX     ,6337.69
686,125201,726.0878,ESM.SINT.QUIMEX     ,726.0878
687,125202,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
688,125203,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
689,125221,726.0878,ESM.SINT.QUIMEX     ,726.0878
690,125222,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
691,125223,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
692,125291,701.4548,ESM.SINT.QUIMEX     ,701.4548
693,125292,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
694,125293,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
695,125301,701.4548,ESM.SINT.QUIMEX     ,701.4548
696,125302,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
697,125303,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
698,125401,863.0856,ESM.SINT.QUIMEX     ,863.0856
699,125402,1502.405,ESM.SINT.QUIMEX     ,1502.405
700,125403,2676.0634,ESM.SINT.QUIMEX     ,2676.0634
701,125501,863.0856,ESM.SINT.QUIMEX     ,863.0856
702,125502,1502.405,ESM.SINT.QUIMEX     ,1502.405
703,125503,2676.0634,ESM.SINT.QUIMEX     ,2676.0634
704,125511,701.4548,ESM.SINT.QUIMEX     ,701.4548
705,125512,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
706,125513,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
707,125651,726.0878,ESM.SINT.QUIMEX     ,726.0878
708,125652,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
709,125653,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
710,125661,726.0878,ESM.SINT.QUIMEX     ,726.0878
711,125662,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
712,125663,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
713,125664,7667.4865,ESM.SINT.QUIMEX     ,7667.4865
714,125681,726.0878,ESM.SINT.QUIMEX     ,726.0878
715,125682,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
716,125683,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
717,125701,701.4548,ESM.SINT.QUIMEX     ,701.4548
718,125702,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
719,125703,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
720,125771,726.0878,ESM.SINT.QUIMEX     ,726.0878
721,125772,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
722,125773,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
723,125791,726.0878,ESM.SINT.QUIMEX     ,726.0878
724,125792,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
725,125793,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
726,125801,726.0878,ESM.SINT.QUIMEX     ,726.0878
727,125802,760.2,ESM.SINT.QUIMEX     ,760.2
728,125803,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
729,125811,726.0878,ESM.SINT.QUIMEX     ,726.0878
730,125812,1255.8122,ESM.SINT.QUIMEX     ,1255.8122
731,125813,2150.9098,ESM.SINT.QUIMEX     ,2150.9098
732,125891,701.4548,ESM.SINT.QUIMEX     ,701.4548
733,125892,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
734,125893,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
735,125911,701.4548,ESM.SINT.QUIMEX     ,701.4548
736,125912,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
737,125913,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
738,125941,701.4548,ESM.SINT.QUIMEX     ,701.4548
739,125942,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
740,125943,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
741,125961,701.4548,ESM.SINT.QUIMEX     ,701.4548
742,125962,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
743,125963,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
744,125964,7283.8522,ESM.SINT.QUIMEX     ,7283.8522
745,125971,701.4548,ESM.SINT.QUIMEX     ,701.4548
746,125972,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
747,125973,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
748,125991,671.2985,ESM.SINT.QUIMEX     ,671.2985
749,125992,1109.7112,ESM.SINT.QUIMEX     ,1109.7112
750,125993,1890.6156,ESM.SINT.QUIMEX     ,1890.6156
751,125994,6653.6798,ESM.SINT.QUIMEX     ,6653.6798
752,126001,959.0065,ESM.SINT.QUIMEX     ,959.0065
753,126002,1543.5312,ESM.SINT.QUIMEX     ,1543.5312
754,126003,2730.8801,ESM.SINT.QUIMEX     ,2730.8801
755,126004,10202.0033,ESM.SINT.QUIMEX     ,10202.0033
756,12601,10350.0,MANGUERA.PILETERA   ,10350.0
757,12602,13500.0,MANGUERA.PILETERA   ,13500.0
758,126291,666.7004,ESM.SINT.QUIMEX     ,666.7004
759,126292,1123.3852,ESM.SINT.QUIMEX     ,1123.3852
760,126293,1936.3016,ESM.SINT.QUIMEX     ,1936.3016
761,126294,7064.6787,ESM.SINT.QUIMEX     ,7064.6787
762,126521,701.4548,ESM.SINT.QUIMEX     ,701.4548
763,126522,1207.1374,ESM.SINT.QUIMEX     ,1207.1374
764,126523,2039.0759,ESM.SINT.QUIMEX     ,2039.0759
765,126991,694.1196,ESM.SINT.QUIMEX     ,694.1196
766,126992,1164.5278,ESM.SINT.QUIMEX     ,1164.5278
767,126993,2004.7485,ESM.SINT.QUIMEX     ,2004.7485
768,126994,7324.9619,ESM.SINT.QUIMEX     ,7324.9619
769,127002,705.0184,BARNIZ.QUIMEX       ,705.0184
770,127003,1133.5669,BARNIZ.QUIMEX       ,1133.5669
771,127004,1986.0219,BARNIZ.QUIMEX       ,1986.0219
772,127032,1300.8687,IMPREGNANTE.QUIMEX  ,1300.8687
773,127033,2301.5159,IMPREGNANTE.QUIMEX  ,2301.5159
774,127034,8312.9642,IMPREGNANTE.QUIMEX  ,8312.9642
775,127042,1243.7366,IMPREGNANTE.QUIMEX  ,1243.7366
776,127043,2172.8879,IMPREGNANTE.QUIMEX  ,2172.8879
777,127044,7805.4806,IMPREGNANTE.QUIMEX  ,7805.4806
778,127052,1243.7366,IMPREGNANTE.QUIMEX  ,1243.7366
779,127053,2265.8911,IMPREGNANTE.QUIMEX  ,2265.8911
780,127054,8220.0595,IMPREGNANTE.QUIMEX  ,8220.0595
781,127062,1243.7366,IMPREGNANTE.QUIMEX  ,1243.7366
782,127063,2201.506,IMPREGNANTE.QUIMEX  ,2201.506
783,127064,7962.7103,IMPREGNANTE.QUIMEX  ,7962.7103
784,127072,1243.7366,IMPREGNANTE.QUIMEX  ,1243.7366
785,127073,2201.506,IMPREGNANTE.QUIMEX  ,2201.506
786,127074,7948.4451,IMPREGNANTE.QUIMEX  ,7948.4451
787,127077,37762.066,IMPREGNANTE.QUIMEX  ,37762.066
788,127082,1243.7366,IMPREGNANTE.QUIMEX  ,1243.7366
789,127083,2222.9969,IMPREGNANTE.QUIMEX  ,2222.9969
790,127084,7762.5207,IMPREGNANTE.QUIMEX  ,7762.5207
791,127091,764.9149,BARNIZ.QUIMEX       ,764.9149
792,127092,1373.1912,BARNIZ.QUIMEX       ,1373.1912
793,127093,2492.9143,BARNIZ.QUIMEX       ,2492.9143
794,127101,806.4078,FONDO.BLANCO.QUIMEX ,806.4078
795,127102,1271.8018,FONDO.BLANCO.QUIMEX ,1271.8018
796,127103,2225.6463,FONDO.BLANCO.QUIMEX ,2225.6463
797,127112,1215.1349,IMPREGNANTE.QUIMEX  ,1215.1349
798,127113,2201.506,IMPREGNANTE.QUIMEX  ,2201.506
799,127114,7927.0527,IMPREGNANTE.QUIMEX  ,7927.0527
800,127171,728.0639,BARNIZ.QUIMEX       ,728.0639
801,127172,1207.2798,BARNIZ.QUIMEX       ,1207.2798
802,127173,2165.7498,BARNIZ.QUIMEX       ,2165.7498
803,127207,63459.4251,PINTURA.PISO.SOL.QMX,63459.4251
804,127243,2945.6196,PINTURA.PISO.SOL.QMX,2945.6196
805,1274,26132.32,QUEMADOR.ARADO      ,26132.32
806,127403,3285.4182,PINTURA.PILETA.QUIME,3285.4182
807,127404,12864.2065,PINTURA.PILETA.QUIME,12864.2065
808,127463,3285.4182,PINTURA.PILETA.QUIME,3285.4182
809,127464,12863.6482,PINTURA.PILETA.QUIME,12863.6482
810,1275,18379.11,QUEMADOR.PAELLERO   ,18379.11
811,127514,9725.7762,PINTURA.PISO.SOL.QMX,9725.7762
812,127543,2406.8576,PINTURA.PILETA.QUIME,2406.8576
813,127544,9587.2895,PINTURA.PILETA.QUIME,9587.2895
814,1276,21947.05,QUEMADOR.PAELLERO   ,21947.05
815,1277,27295.93,QUEMADOR.PAELLERO   ,27295.93
816,1278,19057.95,QUEMADOR.PAELLERO   ,19057.95
817,128041,685.4543,ESM.SINT.QUIMEX     ,685.4543
818,128042,1028.1705,ESM.SINT.QUIMEX     ,1028.1705
819,128043,1807.5476,ESM.SINT.QUIMEX     ,1807.5476
820,128077,31221.2163,ESM.SINT.QUIMEX     ,31221.2163
821,128081,686.6859,ESM.SINT.QUIMEX     ,686.6859
822,128082,1028.1705,ESM.SINT.QUIMEX     ,1028.1705
823,128083,1807.8816,ESM.SINT.QUIMEX     ,1807.8816
824,12810,235.0,REJA.PVC            ,235.0
825,12815,275.0,REJA.PVC            ,275.0
826,12820,335.0,REJA.PVC            ,335.0
827,128504,12193.0777,ESM.SINT.QUIMEX     ,12193.0777
828,128801,931.6091,ESM.SINT.QUIMEX     ,931.6091
829,128802,1484.182,ESM.SINT.QUIMEX     ,1484.182
830,128803,2739.9998,ESM.SINT.QUIMEX     ,2739.9998
831,128811,931.6091,ESM.SINT.QUIMEX     ,931.6091
832,128812,1484.182,ESM.SINT.QUIMEX     ,1484.182
833,128813,2739.9998,ESM.SINT.QUIMEX     ,2739.9998
834,128821,1032.0406,ESM.SINT.QUIMEX     ,1032.0406
835,128822,1858.6474,ESM.SINT.QUIMEX     ,1858.6474
836,128823,3342.8185,ESM.SINT.QUIMEX     ,3342.8185
837,128831,780.9044,ESM.SINT.QUIMEX     ,780.9044
838,128832,1205.6102,ESM.SINT.QUIMEX     ,1205.6102
839,128833,2146.339,ESM.SINT.QUIMEX     ,2146.339
840,128841,780.9044,ESM.SINT.QUIMEX     ,780.9044
841,128842,1205.6102,ESM.SINT.QUIMEX     ,1205.6102
842,128843,2146.339,ESM.SINT.QUIMEX     ,2146.339
843,128851,780.9044,ESM.SINT.QUIMEX     ,780.9044
844,128852,1205.6102,ESM.SINT.QUIMEX     ,1205.6102
845,128853,2146.339,ESM.SINT.QUIMEX     ,2146.339
846,128861,780.9044,ESM.SINT.QUIMEX     ,780.9044
847,128862,1205.6102,ESM.SINT.QUIMEX     ,1205.6102
848,128863,2146.339,ESM.SINT.QUIMEX     ,2146.339
849,128871,780.9044,ESM.SINT.QUIMEX     ,780.9044
850,128872,1205.6102,ESM.SINT.QUIMEX     ,1205.6102
851,128873,2146.339,ESM.SINT.QUIMEX     ,2146.339
852,128881,780.9044,ESM.SINT.QUIMEX     ,780.9044
853,128882,1205.6102,ESM.SINT.QUIMEX     ,1205.6102
854,128883,2146.339,ESM.SINT.QUIMEX     ,2146.339
855,130,1.875,HILO.SISAL          ,1.875
856,130251,1112.7328,SELLADOR.QUIMEX     ,1112.7328
857,130252,1023.6982,SELLADOR.QUIMEX     ,1023.6982
858,130253,2012.7734,SILICONA.QUIMEX     ,2012.7734
859,130254,2187.2681,MASILLA.SELLADOR.QMX,2187.2681
860,130255,9591.7344,MASILLA.SELLADOR.QMX,9591.7344
861,130261,1257.3942,SELLADOR.QUIMEX     ,1257.3942
862,130262,1183.2215,SELLADOR.QUIMEX     ,1183.2215
863,130264,2187.2681,MASILLA.SELLADOR.QMX,2187.2681
864,130335,1388.1955,MASILLA.QUIMEX      ,1388.1955
865,130337,3310.3194,MASILLA.QUIMEX      ,3310.3194
866,130339,5787.7149,MASILLA.QUIMEX      ,5787.7149
867,131,2.75,HILO.SISAL          ,2.75
868,1310,441.807,HORMIGUICIDA        ,441.807
869,1311,1552.1085,HORMIGUICIDA        ,1552.1085
870,1312,863.955,HORMIGUICIDA        ,863.955
871,1313,528.135,CUCA.KILL           ,528.135
872,1314,419.475,CUCA.KILL           ,419.475
873,1315,470.0925,HORMIGUICIDA        ,470.0925
874,131550,3912.1654,RAFIA LAMINADA      ,3912.1654
875,1316,525.5198,CUCA.KILL           ,525.5198
876,131630,183.5239,LIJA.ANTIEMPASTE    ,183.5239
877,131631,183.5239,LIJA.ANTIEMPASTE    ,183.5239
878,131632,183.5239,LIJA.ANTIEMPASTE    ,183.5239
879,131634,183.5239,LIJA.ANTIEMPASTE    ,183.5239
880,1317,473.6,BANDEJA.PINTOR      ,473.6
881,1318,96.0,BANDEJA.PINTOR      ,96.0
882,132,4.4,HILO.SISAL          ,4.4
883,1320,401.139,HORMIGUICIDA        ,401.139
884,132050,5174.1449,RAFIA LAMINADA      ,5174.1449
885,1321,560.2635,HORMIGUICIDA        ,560.2635
